plataforma,nivel_dss,cantidad_de_bytes_de_envio,tiempo_kem,tiempo_dss,tiempo_mensaje,cpu_kem,cpu_dss,cpu_mensaje,ram_kem,ram_dss,ram_mensaje
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00635392,0.00001329,0.00158300,0.00755600,0.00001800,0.00162600,39.14062500,39.14062500,39.00000000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00622933,0.00001317,0.00153492,0.00679200,0.00001400,0.00158000,39.29687500,39.29687500,39.15625000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00631954,0.00001363,0.00153717,0.00718600,0.00001300,0.00163600,40.95312500,40.95312500,40.82812500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00622071,0.00001367,0.00157692,0.00669600,0.00001800,0.00161700,38.84375000,38.84375000,38.70312500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00633296,0.00001367,0.00155633,0.00759500,0.00001900,0.00161600,39.00000000,39.00000000,38.87500000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00656208,0.00001367,0.00165225,0.00725100,0.00001400,0.00176100,38.79687500,38.79687500,38.75000000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00687429,0.00001333,0.00163783,0.00856200,0.00001400,0.00171300,40.67187500,40.67187500,40.53125000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00632079,0.00001350,0.00151196,0.00744300,0.00001300,0.00156200,41.28125000,41.28125000,41.15625000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00617646,0.00001329,0.00153508,0.00749900,0.00001700,0.00158300,39.07812500,39.07812500,38.93750000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00617183,0.00001346,0.00152138,0.00680500,0.00001300,0.00159500,39.12500000,39.12500000,38.98437500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00637221,0.00001458,0.00153196,0.00753300,0.00001800,0.00157900,39.21875000,39.21875000,39.07812500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00628125,0.00001542,0.00153379,0.00698800,0.00001500,0.00160300,39.64062500,39.64062500,39.50000000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00620775,0.00001338,0.00149892,0.00681800,0.00001200,0.00155100,40.68750000,40.68750000,40.54687500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00628525,0.00001317,0.00155425,0.00703800,0.00001400,0.00167900,39.31250000,39.31250000,39.17187500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00651733,0.00001400,0.00156842,0.00727500,0.00001300,0.00164600,39.23437500,39.23437500,39.09375000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00630887,0.00001346,0.00156062,0.00684000,0.00001400,0.00156400,39.07812500,39.07812500,38.93750000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00610475,0.00001308,0.00151808,0.00665500,0.00001400,0.00157900,39.31250000,39.31250000,39.17187500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00628425,0.00001304,0.00151612,0.00702000,0.00001300,0.00157200,39.20312500,39.20312500,39.06250000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00684242,0.00001396,0.00173988,0.00773900,0.00001400,0.00187800,40.51562500,40.51562500,40.37500000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00631733,0.00001321,0.00157500,0.00802600,0.00001400,0.00169500,41.50000000,41.50000000,41.35937500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00634362,0.00001421,0.00150900,0.00688300,0.00002200,0.00156500,39.10937500,39.10937500,38.96875000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00645546,0.00001321,0.00150258,0.00745700,0.00001300,0.00154000,40.96875000,40.96875000,40.82812500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00615479,0.00001196,0.00162804,0.00678400,0.00001100,0.00156100,39.18750000,39.18750000,39.04687500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00624017,0.00001383,0.00153075,0.00673000,0.00002000,0.00157800,39.15625000,39.15625000,39.01562500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00629888,0.00001367,0.00158079,0.00728200,0.00001400,0.00162200,40.75000000,40.75000000,40.60937500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00677421,0.00001387,0.00160542,0.00759500,0.00001400,0.00166100,39.09375000,39.09375000,38.95312500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.01219233,0.00001425,0.00337412,0.00884300,0.00001500,0.00309200,39.64062500,39.64062500,39.85937500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00612758,0.00001363,0.00152017,0.00685100,0.00001300,0.00157300,39.10937500,39.10937500,38.96875000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00618758,0.00001292,0.00157396,0.00689000,0.00001300,0.00158500,39.28125000,39.28125000,39.14062500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00623704,0.00001346,0.00152333,0.00717100,0.00001300,0.00157400,38.76562500,38.76562500,38.62500000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00609350,0.00001325,0.00157592,0.00686000,0.00001300,0.00163200,39.09375000,39.09375000,38.95312500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.01274550,0.00001592,0.00359350,0.01161000,0.00001600,0.00291900,40.60937500,40.60937500,40.46875000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00964346,0.00006346,0.00234371,0.01007000,0.00004500,0.00231100,41.07812500,41.07812500,40.95312500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00674508,0.00001300,0.00159908,0.00742500,0.00001300,0.00165900,41.75000000,41.75000000,41.60937500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00645633,0.00001342,0.00155908,0.00705400,0.00001300,0.00162100,41.60937500,41.60937500,41.46875000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00607217,0.00001387,0.00150246,0.00705500,0.00001500,0.00156900,39.26562500,39.26562500,39.12500000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00616646,0.00001333,0.00153933,0.00682300,0.00001300,0.00157500,39.40625000,39.40625000,39.26562500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00629383,0.00001350,0.00156117,0.00722100,0.00001400,0.00162600,39.12500000,39.12500000,38.98437500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00624233,0.00001338,0.00152450,0.00699700,0.00001300,0.00159300,39.29687500,39.29687500,39.15625000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00604996,0.00001429,0.00157938,0.00686600,0.00002100,0.00166900,39.57812500,39.57812500,39.43750000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00604467,0.00001425,0.00155692,0.00682100,0.00001400,0.00161500,41.01562500,41.01562500,40.87500000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00612283,0.00001367,0.00152413,0.00686600,0.00001400,0.00161900,39.23437500,39.23437500,39.09375000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00624938,0.00001371,0.00191312,0.00696500,0.00001400,0.00173400,39.14062500,39.14062500,39.00000000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00625583,0.00001363,0.00156479,0.00690700,0.00001400,0.00162600,39.09375000,39.09375000,38.95312500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00619217,0.00001346,0.00151392,0.00737000,0.00001800,0.00157400,39.64062500,39.64062500,39.50000000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00611525,0.00001396,0.00156046,0.00657000,0.00001300,0.00160400,39.31250000,39.31250000,39.17187500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00723788,0.00001317,0.00171100,0.00789600,0.00001400,0.00177200,39.85937500,39.85937500,39.73437500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00645321,0.00001425,0.00179225,0.00767500,0.00001500,0.00183400,40.04687500,40.04687500,39.90625000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00600854,0.00001350,0.00152858,0.00703600,0.00001900,0.00155900,41.04687500,41.04687500,40.90625000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00644996,0.00001346,0.00157592,0.00794600,0.00001800,0.00163400,39.56250000,39.56250000,39.43750000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00640167,0.00001333,0.00161708,0.00729100,0.00002300,0.00163700,39.23437500,39.23437500,39.09375000
