plataforma,nivel_dss,cantidad_de_bytes_de_envio,tiempo_kem,tiempo_dss,tiempo_mensaje,cpu_kem,cpu_dss,cpu_mensaje,ram_kem,ram_dss,ram_mensaje
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02206642,0.00115706,0.0006096,0.02597125,0.00147339,0.00049039,32.7421875,32.8671875,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.0225343,0.00022065,0.00041768,0.02574579,0.00022776,0.00044389,32.8671875,32.8671875,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02362952,0.00030869,0.00045297,0.02598719,0.0004403,0.00047173,32.7421875,32.8671875,32.8671875
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02366076,0.00105778,0.00058952,0.02750414,0.00129784,0.00051294,32.7421875,32.8671875,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02518896,0.00012717,0.0004611,0.02883985,0.00012698,0.0004939,32.8671875,32.8671875,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02453555,0.00012465,0.00061131,0.02898214,0.0001245,0.00050093,32.7421875,32.7421875,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02130339,0.00029087,0.00040302,0.02434024,0.00038001,0.00040356,32.7421875,32.8671875,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02248748,0.00035322,0.00046107,0.02603769,0.00049285,0.00046165,32.74609375,32.87109375,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02290035,0.00116505,0.00042301,0.02710434,0.00140842,0.00044457,32.73828125,32.86328125,32.86328125
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02438332,0.00034635,0.00040538,0.02685246,0.00047872,0.00040609,32.6171875,32.7421875,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02186638,0.00326671,0.00043657,0.0251521,0.00372996,0.00045549,32.6171875,32.7421875,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02185691,0.0011796,0.00047229,0.0256595,0.00145347,0.00049666,32.6171875,32.7421875,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02173367,0.00076255,0.0004142,0.02354503,0.00089341,0.00041479,32.7421875,32.8671875,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02215321,0.00034138,0.00041311,0.02504497,0.00049729,0.00041398,32.7421875,32.8671875,32.8671875
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02266007,0.00120674,0.00061451,0.02689157,0.00148883,0.00050008,32.8671875,32.9921875,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02259171,0.00031933,0.00043998,0.02715762,0.00041093,0.00045796,32.6171875,32.7421875,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02201321,0.00036857,0.00079474,0.02698921,0.00050091,0.0008351,32.7421875,32.7421875,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02205915,0.00039759,0.00041401,0.02498848,0.00056813,0.00043567,32.7421875,32.8671875,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.0242498,0.00100063,0.00060575,0.02689642,0.00120367,0.00073487,32.73828125,32.73828125,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02171662,0.0010203,0.00042971,0.02334097,0.00122815,0.00044853,32.73828125,32.73828125,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02209186,0.00011614,0.00042527,0.02470998,0.00011572,0.00042493,32.74609375,32.74609375,32.74609375
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.0216833,0.00119633,0.00058254,0.02606823,0.00147231,0.00046089,32.73828125,32.86328125,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02197415,0.00033502,0.00042622,0.02489302,0.00044278,0.00042697,32.7421875,32.8671875,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02178412,0.00069893,0.00045738,0.02454184,0.0008785,0.00048217,32.8671875,32.9921875,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02070378,0.00111682,0.00043818,0.0264905,0.00134176,0.00044069,32.73828125,32.86328125,32.86328125
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02391999,0.00101792,0.00057286,0.0277233,0.00129827,0.00047428,32.4921875,32.6171875,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02168521,0.00038791,0.00042189,0.02646872,0.00057887,0.00044972,32.7421875,32.8671875,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02178131,0.00129015,0.00041477,0.02556744,0.00162397,0.00043925,32.73828125,32.86328125,32.86328125
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02297529,0.00053234,0.00048195,0.02597341,0.00071426,0.00051348,32.62109375,32.74609375,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,1024,0.02149359,0.00028743,0.00043556,0.02485097,0.00037765,0.00043623,32.6171875,32.7421875,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,10240,0.02221208,0.00034825,0.00080776,0.0263519,0.00049853,0.00085187,32.7421875,32.8671875,32.9921875
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,10240,0.02445511,0.00064547,0.00074879,0.02726201,0.00078889,0.00076871,32.8671875,32.9921875,33.1171875
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,10240,0.02482602,0.00021687,0.00092893,0.02711856,0.00024067,0.0007689,32.87109375,32.99609375,33.12109375
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,10240,0.0217365,0.00142128,0.00072129,0.02523016,0.00179222,0.00072192,32.61328125,32.86328125,32.86328125
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,10240,0.02262612,0.00037221,0.00069487,0.02796445,0.00056892,0.00069692,32.7421875,32.8671875,32.9921875
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,10240,0.02210269,0.00129183,0.00071674,0.02706598,0.00151002,0.00071721,32.61328125,32.86328125,32.98828125
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,10240,0.02099524,0.0004082,0.00079254,0.02395082,0.00062109,0.00083247,32.99609375,33.12109375,33.24609375
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,10240,0.02180613,0.00154499,0.00086537,0.02513645,0.0019458,0.00076136,32.6171875,32.8671875,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,10240,0.02394084,0.00137541,0.00097179,0.02715109,0.00176012,0.0010764,32.6171875,32.8671875,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,10240,0.01971778,0.00108849,0.00093415,0.02375593,0.00123475,0.00087316,32.61328125,32.86328125,0
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,10240,0.02156781,0.00093156,0.00076672,0.02327639,0.00110237,0.00080015,32.86328125,32.98828125,32.98828125
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,10240,0.02389401,0.00029915,0.00075573,0.02753603,0.00046353,0.00077884,32.86328125,32.98828125,33.11328125
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,10240,0.02190404,0.0005264,0.00079143,0.02484153,0.00069554,0.00084832,32.7421875,32.9921875,32.9921875
Linux-6.2.0-1017-aws-x86_64-with-glibc2.35,0,10240,0.01973289,0.00092738,0.00123984,0.02404116,0.001083,0.00132688,32.6171875,32.7421875,0
