plataforma,nivel_dss,cantidad_de_bytes_de_envio,tiempo_kem,tiempo_dss,tiempo_mensaje,cpu_kem,cpu_dss,cpu_mensaje,ram_kem,ram_dss,ram_mensaje
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00629712,0.00001387,0.0379825,0.006829,0.000013,0.038424,39.3125,39.3125,58.90625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00624546,0.00001358,0.03773758,0.006751,0.000013,0.038178,39.078125,39.078125,59.453125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.006327,0.00001325,0.03773208,0.006936,0.000013,0.038277,39.21875,39.21875,49.90625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00627083,0.00001396,0.03737717,0.006869,0.000014,0.037953,39.296875,39.296875,50
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00610417,0.00001321,0.03817775,0.006633,0.000014,0.038647,39.3125,39.3125,58.921875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00622917,0.00001388,0.03830492,0.006953,0.000014,0.038764,39.171875,39.171875,58.515625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00613092,0.00001342,0.03844092,0.00661,0.000013,0.038654,38.859375,38.859375,51.3125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00688079,0.00001421,0.04109937,0.007464,0.000014,0.041259,39.28125,39.28125,58.53125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00624779,0.00001321,0.03788087,0.006807,0.000013,0.038215,39.140625,39.140625,51.5625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00628825,0.00001392,0.0381125,0.007001,0.000015,0.038549,39.25,39.25,60.703125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00634246,0.00001342,0.03750104,0.006828,0.000013,0.03784,39.484375,39.484375,50.15625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.006746,0.00001388,0.03990033,0.007536,0.000013,0.040003,40.46875,40.46875,60.6875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00607571,0.00001375,0.03783962,0.006589,0.000014,0.0383,39.125,39.125,58.59375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00640208,0.00001371,0.03786833,0.006944,0.000014,0.038371,39.796875,39.796875,60.296875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00629346,0.00001367,0.03787946,0.007025,0.000015,0.03839,40.03125,40.03125,51.421875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00861371,0.00001388,0.04258262,0.008624,0.000013,0.041797,41.796875,41.796875,54.5625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00614883,0.000014,0.037962,0.006642,0.000024,0.038365,39.3125,39.3125,59.8125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00620025,0.00001342,0.03752571,0.006891,0.000013,0.037948,39.09375,39.09375,49.75
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00625279,0.00001433,0.03800542,0.006819,0.000015,0.038439,39.78125,39.78125,51.296875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00636417,0.00001304,0.03792821,0.007072,0.000013,0.038265,41.5,41.5,61.859375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00636708,0.00001371,0.03790638,0.007126,0.000013,0.038313,39.34375,39.34375,60.765625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00632962,0.00001354,0.03830612,0.007088,0.000014,0.038719,39.3125,39.3125,58.65625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00621133,0.00001379,0.03733817,0.007129,0.000013,0.037942,39.15625,39.15625,49.75
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00609246,0.00001329,0.03828317,0.006867,0.000013,0.038846,39.109375,39.109375,58.6875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00619754,0.000014,0.03837204,0.006637,0.000015,0.038773,39.640625,39.640625,55.171875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00647246,0.00001338,0.03755154,0.007758,0.000013,0.038227,39.09375,39.09375,49.65625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00618221,0.0000135,0.03921717,0.006955,0.000013,0.038825,40.03125,40.03125,52.640625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00647242,0.00001333,0.0380545,0.007023,0.000013,0.038414,39.5,39.5,59.09375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00628675,0.00001333,0.03801579,0.007185,0.000013,0.038448,39.25,39.25,56.6875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00636371,0.00001333,0.03803463,0.007551,0.000014,0.038308,39.34375,39.34375,58.9375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00626983,0.00001388,0.03863304,0.006825,0.000014,0.039247,39.296875,39.296875,58.75
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.0062515,0.00001354,0.03827087,0.006758,0.000013,0.038935,39.328125,39.328125,58.9375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00662112,0.00001396,0.03896392,0.00726,0.000025,0.039206,40.421875,40.421875,54.921875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00610833,0.00001379,0.03787713,0.007195,0.000013,0.038371,39.09375,39.09375,58.609375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00631496,0.00001333,0.03756804,0.007311,0.000014,0.038036,38.84375,38.84375,49.4375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00615612,0.00001304,0.04596521,0.00691,0.000013,0.045286,40.1875,40.1875,60.625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00688979,0.00001333,0.046339,0.008554,0.000014,0.044885,41.3125,41.3125,57.859375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00623854,0.00001387,0.03827413,0.007514,0.000015,0.03863,40.5625,40.5625,52.96875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00638604,0.00001358,0.03935883,0.006685,0.000014,0.038968,40.3125,40.3125,57.9375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00630021,0.00001413,0.04091787,0.006954,0.000014,0.041477,39.09375,39.09375,52.625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00656079,0.00001433,0.03846833,0.007468,0.000015,0.039049,41.25,41.25,55.78125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00642112,0.00001408,0.04325408,0.00741,0.000014,0.043305,41,41,60.59375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00615379,0.00001338,0.03805733,0.006578,0.000014,0.038537,40.0625,40.0625,60.53125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00632121,0.00001413,0.03777683,0.006838,0.000014,0.038303,39.09375,39.09375,49.421875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00605267,0.0000135,0.03783725,0.006549,0.000014,0.03838,38.875,38.875,51.328125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.006251,0.00001379,0.0381455,0.00708,0.000014,0.038665,39.75,39.75,60.296875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00649904,0.00001392,0.038355,0.007063,0.000021,0.038812,39.078125,39.078125,58.5625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00627812,0.00001517,0.03823858,0.00702,0.000015,0.038275,39.328125,39.328125,49.796875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00601896,0.00001338,0.03788379,0.006554,0.000013,0.038337,39.3125,39.3125,58.921875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00621679,0.00001396,0.03843892,0.006556,0.000015,0.038918,39.09375,39.09375,58.8125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00614608,0.00001417,0.03861596,0.006533,0.000015,0.039034,39.296875,39.296875,62.734375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00627308,0.00001383,0.04363125,0.007601,0.000014,0.040724,41,41,57.65625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00603258,0.00001363,0.03776167,0.006692,0.000016,0.038186,41.1875,41.1875,52.671875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00627454,0.00001308,0.03814083,0.006914,0.000013,0.038518,39.125,39.125,58.734375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.0064345,0.00001421,0.03764213,0.007192,0.000014,0.038127,39.828125,39.828125,50.484375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00627946,0.00001383,0.03835379,0.006913,0.000017,0.038862,40,40,60.546875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00637175,0.00001354,0.03738975,0.006993,0.000021,0.037698,39.140625,39.140625,59.546875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00635279,0.00001329,0.03804962,0.007868,0.000014,0.03852,39.3125,39.3125,58.9375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00618833,0.00001296,0.03755488,0.006876,0.000013,0.037948,40.796875,40.796875,53.28125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00622137,0.00001304,0.03985196,0.006687,0.000014,0.039509,39.65625,39.65625,59.140625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00635517,0.00001375,0.03764883,0.007059,0.000014,0.038164,39.296875,39.296875,49.953125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00636125,0.00001442,0.03809512,0.007032,0.000015,0.038447,39.140625,39.140625,51.5625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00634142,0.00001354,0.0377585,0.007044,0.000014,0.038153,40.671875,40.671875,52.09375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00609579,0.00001313,0.03811033,0.007516,0.000013,0.038538,39.46875,39.46875,59.90625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00697362,0.00001333,0.03863321,0.007747,0.000013,0.038871,41.078125,41.078125,59.296875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00616475,0.00001329,0.03834421,0.007258,0.000013,0.038624,39.140625,39.140625,58.390625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00608775,0.0000135,0.03807137,0.006781,0.000013,0.038551,39.296875,39.296875,58.65625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.0062695,0.00001367,0.03801238,0.007103,0.000014,0.03843,39.3125,39.3125,58.9375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00636058,0.00001383,0.03787421,0.007629,0.000014,0.038174,39.296875,39.296875,58.90625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00629983,0.00001333,0.03780629,0.006717,0.000012,0.038126,39.328125,39.328125,58.828125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00641404,0.00001387,0.03837625,0.007018,0.000014,0.038541,39.34375,39.34375,58.96875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00645054,0.00001363,0.03792529,0.007567,0.000014,0.038267,39.296875,39.296875,58.921875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00638625,0.000014,0.03825842,0.007358,0.000013,0.03806,39.296875,39.296875,49.984375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00625196,0.00001321,0.03813083,0.007089,0.000013,0.038618,40.53125,40.53125,60.015625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00631254,0.00001325,0.03855596,0.007142,0.000013,0.038867,40.359375,40.359375,58.828125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00671471,0.00001371,0.03823792,0.008087,0.000013,0.038732,39.25,39.25,59.515625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00612163,0.00001358,0.03851513,0.006707,0.000014,0.038924,39.375,39.375,59.671875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00627683,0.00001417,0.03813575,0.007081,0.000015,0.038476,39.34375,39.34375,58.953125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00640629,0.00001317,0.03840592,0.007945,0.000013,0.038807,40.828125,40.828125,60.21875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00627596,0.00001321,0.03787854,0.007172,0.000012,0.038287,40.734375,40.734375,50.078125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00618996,0.000013,0.03835046,0.006857,0.000013,0.038729,40.921875,40.921875,59.390625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00632458,0.00001358,0.03818679,0.006965,0.000014,0.038656,39.15625,39.15625,51.609375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00635417,0.0000135,0.03816646,0.007347,0.000014,0.038698,39.328125,39.328125,59.640625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00634046,0.00001338,0.03825571,0.00725,0.000019,0.038699,39.765625,39.765625,59.328125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00614583,0.0000135,0.03778746,0.006646,0.000017,0.038326,39.578125,39.578125,50.96875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00614896,0.00001288,0.0375165,0.006615,0.000013,0.037881,39.3125,39.3125,49.96875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00610596,0.00001375,0.03822354,0.006693,0.000014,0.038638,39.328125,39.328125,58.671875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00618304,0.00001275,0.04291442,0.006887,0.000013,0.043787,39.234375,39.234375,58.90625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.0062475,0.00001329,0.03771388,0.007018,0.000014,0.038231,40.5625,40.5625,53.15625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.0062675,0.00001375,0.03723483,0.00707,0.000014,0.037839,39,39,49.5625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.0063625,0.00001338,0.03819538,0.006937,0.000018,0.038578,39.3125,39.3125,59.859375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00616067,0.00001333,0.03793613,0.006873,0.000013,0.038506,40.359375,40.359375,51.75
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.0062325,0.00001304,0.03864217,0.007036,0.000012,0.038957,39.09375,39.09375,58.703125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00628096,0.00001362,0.03803467,0.006924,0.000013,0.038523,39.296875,39.296875,59.8125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00632604,0.00001504,0.038154,0.007222,0.000014,0.038667,39.3125,39.3125,58.921875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00614263,0.00001512,0.03812725,0.006894,0.000014,0.03864,40.125,40.125,60.5
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00619596,0.00001325,0.03814104,0.00666,0.000013,0.038562,41.09375,41.09375,59.625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00649638,0.00001408,0.05327238,0.007508,0.000014,0.040334,39.546875,39.546875,62.25
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00684058,0.00001388,0.03859483,0.007415,0.000014,0.038963,40.5,40.5,64.03125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00617404,0.00001371,0.03760633,0.007516,0.000013,0.038101,41.8125,41.8125,54.21875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00594471,0.00001346,0.03833717,0.006496,0.000014,0.038821,39.09375,39.09375,58.546875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00625637,0.00001404,0.037721,0.006917,0.000014,0.038123,39.3125,39.3125,58.921875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00689496,0.00001342,0.04065688,0.008204,0.000013,0.040712,41.859375,41.859375,57.53125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00616804,0.00001208,0.03949367,0.006584,0.000012,0.039786,41.0625,41.0625,60.640625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.0062805,0.00001367,0.03793088,0.007484,0.000013,0.038484,39.65625,39.65625,52.078125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00635683,0.00001388,0.03826421,0.007289,0.00002,0.038731,40.71875,40.71875,50.28125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00602983,0.00001354,0.04243371,0.006846,0.000013,0.04152,39.359375,39.359375,59.109375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.006207,0.00001371,0.03713167,0.007059,0.000013,0.03767,41.671875,41.671875,52.234375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00620312,0.00001388,0.03854683,0.006757,0.000019,0.038979,41.90625,41.90625,62.421875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00609075,0.00001317,0.03729929,0.006725,0.000017,0.037591,39.453125,39.453125,50.0625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00657937,0.00001325,0.03754154,0.007418,0.000018,0.037929,41.5,41.5,50.453125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00602533,0.00001283,0.03786088,0.006857,0.000013,0.03819,39.234375,39.234375,58.828125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00639696,0.00001329,0.03772942,0.007446,0.000013,0.038364,39.140625,39.140625,48.71875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.0063505,0.0000135,0.03796113,0.006884,0.000014,0.03833,39.1875,39.1875,58.765625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00629337,0.00001287,0.03792304,0.007476,0.000013,0.038366,39.28125,39.28125,58.875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00622458,0.00001371,0.038255,0.006966,0.000014,0.038796,39.09375,39.09375,58.71875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00618979,0.00001296,0.03817187,0.006677,0.000013,0.038618,40.046875,40.046875,60.625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00626058,0.00001387,0.03768137,0.007315,0.000018,0.037983,39.140625,39.140625,49.5
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00619367,0.00001438,0.03810021,0.006918,0.000014,0.038695,38.84375,38.84375,58.5
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00622938,0.00001383,0.03807079,0.007285,0.000013,0.03855,39.46875,39.46875,56.890625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00618358,0.00001375,0.03787108,0.006623,0.000014,0.038247,39.203125,39.203125,58.78125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00623137,0.00001296,0.03748562,0.007043,0.000013,0.037884,39.3125,39.3125,49.96875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00611646,0.00001317,0.03798417,0.006851,0.000014,0.03843,38.859375,38.859375,58.34375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00618646,0.00001342,0.037695,0.006993,0.000014,0.038195,39.0625,39.0625,51.515625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00627458,0.00001358,0.03781425,0.006837,0.000014,0.038246,39.3125,39.3125,58.90625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00630221,0.00001346,0.03795063,0.007027,0.000013,0.038415,39,39,58.46875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00624163,0.00001358,0.03870637,0.006838,0.000013,0.039085,39.1875,39.1875,59.40625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00622963,0.00001358,0.03846129,0.00681,0.000013,0.039003,39.578125,39.578125,59.1875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00615737,0.00001338,0.03783008,0.006891,0.000014,0.038277,39.140625,39.140625,48.71875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00633475,0.00001325,0.03884025,0.007119,0.000013,0.039304,40.625,40.625,53
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00636496,0.00001246,0.03779921,0.006918,0.000013,0.038269,39.171875,39.171875,51.59375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00611812,0.00001387,0.03804742,0.006796,0.00002,0.038499,38.859375,38.859375,58.375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00628721,0.00001471,0.0374735,0.007505,0.000014,0.037928,39.203125,39.203125,49.640625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00648512,0.000014,0.04047196,0.007131,0.000014,0.041323,39.453125,39.453125,59.1875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00615358,0.00001396,0.03758154,0.007061,0.000014,0.03812,40.046875,40.046875,50.71875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00651604,0.00001383,0.03757671,0.00852,0.000018,0.037999,39.25,39.25,49.90625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00632108,0.0000135,0.03819488,0.007014,0.000022,0.03854,39.046875,39.046875,59.234375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00622667,0.00001404,0.03806879,0.006718,0.000014,0.038612,39.734375,39.734375,58.96875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00640867,0.00001296,0.03804804,0.007118,0.000014,0.038453,39.203125,39.203125,58.796875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,0,1048576,0.00627758,0.00001388,0.03868042,0.006672,0.000013,0.039124,40.765625,40.765625,61.015625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00627604,0.00255525,0.00010012,0.007044,0.002607,0.0001,39.3125,39.1875,39.1875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00623713,0.00250979,0.00009812,0.00706,0.002601,0.000099,39.0625,38.9375,38.9375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00631079,0.00253779,0.00009,0.007338,0.002624,0.000091,39.34375,39.234375,39.234375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00631242,0.00251308,0.00009696,0.006925,0.002618,0.000097,39.09375,38.96875,38.96875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00633579,0.00254396,0.00009988,0.007019,0.002623,0.0001,39.3125,39.203125,39.203125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00622892,0.00264754,0.00009037,0.006792,0.002696,0.000091,39.140625,39.015625,39.015625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00637883,0.002377,0.00008979,0.00713,0.002615,0.000089,39.3125,39.203125,39.203125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00626267,0.00255746,0.00008954,0.006948,0.002642,0.000088,40.71875,40.609375,40.609375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00639558,0.00254437,0.00009621,0.007287,0.002609,0.000096,39.296875,39.1875,39.1875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00622,0.00248562,0.00008671,0.006696,0.002589,0.000086,39.140625,39.03125,39.03125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00626504,0.00272883,0.00009717,0.006825,0.002879,0.000098,39.3125,39.390625,39.390625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00642008,0.00235608,0.00009504,0.007138,0.002593,0.000095,39.046875,38.921875,38.921875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00618021,0.00250604,0.00009563,0.007353,0.002585,0.000095,39.203125,39.078125,39.078125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00604858,0.00263,0.00010613,0.007294,0.002726,0.000107,39.078125,39.09375,39.09375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.0062655,0.00251675,0.00009846,0.006891,0.002602,0.000098,39.203125,39.078125,39.078125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00641117,0.00250675,0.00010112,0.007029,0.002621,0.000101,39.140625,39.015625,39.015625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00623383,0.00245658,0.00009567,0.007154,0.002549,0.000095,40.296875,40.171875,40.171875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00623783,0.00250379,0.0000915,0.006858,0.002572,0.000091,39.734375,39.640625,39.640625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00626342,0.00254708,0.00008767,0.006622,0.002639,0.000087,39.15625,39.078125,39.078125
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00635571,0.00261625,0.00009821,0.007316,0.002713,0.000098,39.09375,38.96875,38.96875
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00626821,0.00265671,0.00009104,0.007104,0.00275,0.000091,39.140625,39.015625,39.015625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00626242,0.00255158,0.00008737,0.007129,0.00265,0.000088,40.71875,40.59375,40.59375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00625508,0.00245762,0.00009175,0.007184,0.002556,0.000091,40.234375,40.109375,40.109375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00623167,0.00257054,0.00009579,0.007154,0.002645,0.000096,40.65625,40.5625,40.5625
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00633958,0.002645,0.00010104,0.007184,0.002713,0.000101,39.09375,38.96875,38.984375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00624296,0.0026185,0.000103,0.006865,0.002698,0.000103,39.125,39.09375,39.09375
Linux-6.2.0-1017-aws-aarch64-with-glibc2.35,1,1024,0.00617567,0.00246279,0.00008962,0.007017,0.002554,0.00009,39.296875,39.171875,39.171875
